DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
2015-02-11,104-13,37.0567,131.8767,9.953,9.9712,9.9701,9.9736,9.9769,8.8181,7.0036,3.6644,1.7505,1.3029,1.0895,0.9193,0.7434,0.6294,0.5599000000000001
2015-08-09,104-13,37.0567,131.8767,26.248,25.4075,21.359,18.8529,13.8668,10.5802,7.7996,4.8956,3.2687,2.0009,1.4045,1.0839,0.8532,0.7265,0.6938000000000001
2016-02-22,104-13,37.0567,131.8767,10.7669,10.7623,10.7575,10.7722,10.7717,10.7579,10.7429,10.725999999999999,10.357999999999999,5.5572,1.6528,1.2861,0.9376,0.7933,0.6289
2016-08-09,104-13,37.0567,131.8767,27.0763,26.112,23.5112,18.7408,9.7771,6.8343,3.7062,2.6947,2.0704,1.3834,1.1107,0.9411,0.763,0.6428,0.5976
2017-02-13,104-13,37.0567,131.8767,11.5651,11.567,11.5033,11.4784,11.4023,10.1235,8.8738,7.4318,3.275,1.7857,1.3561,1.0601,0.8606,0.7241,0.6159
2017-08-17,104-13,37.0567,131.8767,26.1566,26.1624,21.4575,18.4744,14.3807,9.3817,4.6654,3.3348,2.271,1.3525,1.1075,0.9233,0.7573,0.6205,0.6361
1993-02-12,105-07,37.5533,130.0,10.96,10.91,10.81,10.8,10.91,10.91,10.91,10.91,10.91,10.86,10.81,10.61,8.88,5.6,0.4056
1993-04-16,105-07,37.5533,130.0,11.98,11.6,11.31,11.09,7.86,5.15,3.94,2.42,2.02,1.53,1.22,1.11,0.76,0.64,0.4621
1993-06-01,105-07,37.5533,130.0,17.91,16.19,12.46,9.75,8.2,7.46,4.4,3.6,2.17,1.41,1.03,0.98,0.78,0.61,0.46780000000000005
1993-08-18,105-07,37.5533,130.0,18.59,17.62,17.19,8.13,7.11,5.11,5.29,2.51,1.94,1.42,1.11,0.9,0.61,0.52,0.35810000000000003
1993-10-28,105-07,37.5533,130.0,17.84,17.89,17.9,17.49,17.48,14.94,11.62,6.0,4.03,2.31,1.67,1.27,0.77,0.57,0.5957
1993-12-18,105-07,37.5533,130.0,12.24,12.43,12.31,12.41,12.43,11.71,10.22,10.11,9.98,9.86,8.88,3.89,2.38,1.48,0.5102
1994-02-19,105-07,37.5533,130.0,8.6,8.37,8.35,8.3,8.27,8.19,8.17,8.1,8.0,7.24,4.53,2.5,1.82,1.12,0.5016
1994-04-19,105-07,37.5533,130.0,8.98,8.69,7.96,7.3,6.49,5.06,3.47,2.69,2.23,1.64,1.24,1.04,0.92,0.64,0.4761
1994-06-24,105-07,37.5533,130.0,18.88,18.28,18.18,15.28,14.58,14.3,13.62,9.65,5.32,2.38,1.39,1.15,0.77,0.54,0.5374
1994-08-18,105-07,37.5533,130.0,25.4,25.65,20.64,16.3,14.6,14.28,9.55,8.0,4.0,2.25,2.18,2.16,1.16,0.9,0.6314000000000001
1994-10-18,105-07,37.5533,130.0,17.46,17.34,17.42,17.13,14.84,7.48,4.57,3.39,2.43,1.54,1.24,1.03,0.65,0.48,0.5175000000000001
1994-12-22,105-07,37.5533,130.0,16.74,16.72,16.52,15.92,15.94,15.92,15.78,14.57,10.65,3.25,1.91,1.34,0.85,0.65,0.7162000000000001
1995-03-08,105-07,37.5533,130.0,12.2,12.21,12.2,11.98,11.71,10.74,6.75,4.09,2.44,1.74,1.28,1.03,0.75,0.45,0.46630000000000005
1995-04-13,105-07,37.5533,130.0,12.97,12.94,12.82,12.74,11.9,11.38,11.32,11.05,9.0,3.81,1.53,1.15,0.76,0.52,0.48140000000000005
1995-06-08,105-07,37.5533,130.0,17.35,17.22,16.8,15.25,14.43,12.36,7.27,2.97,2.14,1.41,1.06,0.85,0.57,0.43,0.4852
1995-08-11,105-07,37.5533,130.0,18.02,17.4,16.05,15.72,14.65,10.97,5.88,3.84,2.2,1.64,1.12,0.86,0.59,0.45,0.48360000000000003
1995-10-26,105-07,37.5533,130.0,18.93,18.91,18.84,18.82,16.81,13.38,9.6,6.27,4.3,2.13,1.32,1.03,0.73,0.52,0.5898
1995-12-10,105-07,37.5533,130.0,12.03,12.03,12.01,11.98,11.58,10.23,5.75,3.54,2.45,1.41,1.04,0.92,0.75,0.49,0.5139
1996-02-15,105-07,37.5533,130.0,6.79,6.79,6.78,6.55,6.08,5.12,4.51,3.15,2.85,2.11,1.75,0.95,0.71,0.42,0.3804
1996-04-07,105-07,37.5533,130.0,9.29,9.29,9.3,9.29,9.23,8.65,7.05,6.08,5.53,3.67,1.82,1.27,0.83,0.59,0.4244
1996-06-10,105-07,37.5533,130.0,17.23,15.68,14.58,11.35,7.79,4.78,3.83,2.17,1.64,1.12,0.98,0.83,0.61,0.45,0.436
1996-08-05,105-07,37.5533,130.0,24.53,20.12,14.55,10.07,6.23,3.48,2.84,2.09,1.68,1.46,0.98,0.81,0.74,0.57,0.48210000000000003
1996-10-12,105-07,37.5533,130.0,21.58,21.49,20.62,19.47,14.9,13.06,10.96,9.77,8.3,3.98,2.03,1.3,0.79,0.57,0.6914
1996-12-12,105-07,37.5533,130.0,12.06,12.07,11.61,10.88,10.22,9.83,8.4,5.02,3.52,1.9,1.43,1.13,0.77,0.57,0.48040000000000005
1997-02-15,105-07,37.5533,130.0,8.95,8.94,8.94,8.82,8.33,6.68,4.29,3.74,2.5,1.41,1.07,0.86,0.6,0.49,0.45380000000000004
1997-04-15,105-07,37.5533,130.0,13.48,13.48,13.48,13.44,13.1,12.0,10.79,8.5,7.48,6.34,3.6,1.77,1.02,0.67,0.521
1997-06-11,105-07,37.5533,130.0,18.84,18.21,16.09,15.16,13.52,8.86,5.78,3.38,1.99,1.28,1.0,0.84,0.59,0.48,0.5403
1997-08-28,105-07,37.5533,130.0,24.58,24.04,17.06,15.89,14.31,13.16,8.99,7.0,6.16,3.4,1.72,1.14,0.78,0.6,0.6426000000000001
1997-10-16,105-07,37.5533,130.0,18.5,18.53,18.69,16.61,9.72,4.93,3.38,2.42,1.78,1.33,1.08,0.84,0.62,0.47,0.5405
1997-12-16,105-07,37.5533,130.0,14.39,14.4,13.82,12.11,11.01,8.72,5.3,3.55,2.5,1.41,1.06,0.88,0.67,0.5,0.49110000000000004
1998-04-11,105-07,37.5533,130.0,14.3,14.29,13.12,11.58,11.13,10.87,10.72,9.86,8.29,3.55,1.97,1.21,0.8,0.56,0.5558000000000001
1998-06-08,105-07,37.5533,130.0,18.15,18.15,18.12,16.36,15.04,12.55,10.95,10.71,9.18,5.27,3.28,1.83,0.96,0.67,0.6736000000000001
1998-08-23,105-07,37.5533,130.0,23.72,22.31,16.94,11.96,8.61,4.35,2.36,1.86,1.47,1.09,0.86,0.74,0.57,0.47,0.4616
1998-10-22,105-07,37.5533,130.0,22.93,22.93,22.93,22.93,16.53,10.23,5.33,3.13,2.13,1.23,0.93,0.83,0.53,0.43,0.6353
1998-12-16,105-07,37.5533,130.0,15.83,15.53,15.23,15.03,14.93,14.63,14.33,10.23,6.13,2.33,1.33,1.03,0.83,0.53,0.6194000000000001
1999-02-09,105-07,37.5533,130.0,11.07,11.07,11.06,11.06,11.04,11.04,11.03,10.68,5.86,2.24,1.28,1.0,0.7,0.56,0.4998
1999-04-17,105-07,37.5533,130.0,14.63,14.51,14.2,14.1,12.6,11.42,10.86,10.48,9.61,2.63,1.47,1.14,0.81,0.59,0.5944
1999-06-05,105-07,37.5533,130.0,17.8,17.15,16.55,15.9,15.52,11.78,9.11,5.42,3.39,1.6,1.16,0.94,0.68,0.53,0.5265000000000001
1999-08-28,105-07,37.5533,130.0,24.39,24.07,22.25,16.93,8.22,4.22,2.7,1.78,1.34,1.04,0.87,0.78,0.57,0.45,0.5109
1999-12-28,105-07,37.5533,130.0,14.77,14.77,14.77,14.78,14.77,14.77,14.76,13.28,8.03,2.65,1.26,1.02,0.76,0.59,0.6963
2000-02-23,105-07,37.5533,130.0,11.37,11.31,11.31,11.28,11.13,11.17,7.34,4.6,2.65,1.5,1.17,0.88,0.65,0.49,0.5544
2000-04-14,105-07,37.5533,130.0,12.42,11.93,11.49,11.15,10.17,9.51,9.07,7.78,6.05,2.73,1.29,1.0,0.73,0.55,0.502
2000-06-10,105-07,37.5533,130.0,17.41,17.33,13.5,11.28,8.13,5.18,3.45,2.43,2.02,1.28,0.98,0.86,0.64,0.49,0.4667
2000-08-05,105-07,37.5533,130.0,22.09,21.94,18.97,12.31,7.17,4.05,2.4,1.68,1.6,1.48,1.04,0.9,0.7,0.53,0.46680000000000005
2000-10-10,105-07,37.5533,130.0,19.92,19.7,15.27,5.63,5.69,3.14,2.5,1.93,1.4,0.94,0.94,0.91,0.71,0.56,0.4829
2000-12-08,105-07,37.5533,130.0,16.97,16.97,16.97,16.97,16.2,12.7,5.15,3.14,2.06,1.29,1.05,0.94,0.73,0.59,0.5989
2001-02-17,105-07,37.5533,130.0,13.01,13.03,13.03,12.75,11.8,10.05,5.8,3.11,1.87,1.26,1.04,0.87,0.62,0.5,0.5174
2001-04-15,105-07,37.5533,130.0,11.32,11.15,11.02,10.97,10.86,10.67,10.64,10.6,10.58,9.48,3.4,1.56,0.87,0.67,0.5868
2001-06-11,105-07,37.5533,130.0,19.51,19.32,16.96,15.3,13.53,11.6,11.12,10.79,10.53,7.13,1.97,1.1,0.76,0.6,0.6431
2001-08-22,105-07,37.5533,130.0,28.31,28.19,27.16,19.04,17.1,14.04,14.43,9.92,5.59,2.08,1.07,0.84,0.61,0.55,0.742
2001-10-20,105-07,37.5533,130.0,21.1,21.1,21.09,21.08,20.64,16.9,14.57,7.15,4.53,1.72,1.1,0.89,0.7,0.55,0.8835000000000001
2001-12-19,105-07,37.5533,130.0,14.79,14.79,14.78,14.76,14.69,14.67,14.66,12.91,10.47,4.0,1.51,1.08,0.74,0.6,0.7143
2002-02-14,105-07,37.5533,130.0,10.51,10.72,10.72,10.72,10.72,10.73,10.72,9.28,5.81,2.47,1.2,0.85,0.66,0.51,0.517
2002-04-18,105-07,37.5533,130.0,14.62,14.34,14.12,13.6,12.97,12.42,10.32,7.28,5.51,1.81,1.14,0.86,0.68,0.53,0.5235000000000001
2002-06-05,105-07,37.5533,130.0,19.57,19.1,16.15,15.13,14.09,11.17,4.44,2.31,1.57,1.06,0.85,0.75,0.59,0.49,0.5782
2002-08-16,105-07,37.5533,130.0,21.68,21.89,14.55,13.95,8.52,5.05,2.21,2.31,1.49,1.0,0.81,0.71,0.54,0.44,0.5461
2002-10-25,105-07,37.5533,130.0,19.96,19.92,19.94,19.89,19.34,15.68,12.85,9.65,5.56,2.04,1.13,0.93,0.72,0.56,0.7549
2002-12-21,105-07,37.5533,130.0,12.76,13.0,12.99,12.99,12.99,13.0,8.51,6.84,3.2,1.18,0.84,0.7,0.61,0.52,0.5318
2003-02-25,105-07,37.5533,130.0,8.15,8.1,8.05,7.94,6.23,4.84,4.45,4.12,3.22,1.7,0.99,0.85,0.63,0.52,0.44930000000000003
2003-04-24,105-07,37.5533,130.0,13.03,13.06,12.91,11.69,10.29,8.09,5.23,4.01,3.14,1.37,0.97,0.8,0.64,0.53,0.4192
2003-06-12,105-07,37.5533,130.0,20.27,20.19,17.77,15.96,15.45,14.72,9.4,3.61,1.8,1.18,0.91,0.76,0.62,0.51,0.6096
2003-10-15,105-07,37.5533,130.0,20.83,20.88,20.9,20.73,17.91,16.19,15.27,12.33,8.79,5.43,2.81,1.45,0.99,0.73,0.8183
2003-12-14,105-07,37.5533,130.0,16.59,16.59,16.59,16.6,16.64,16.44,13.27,9.42,8.98,8.5,3.91,1.7,0.83,0.59,0.7757000000000001
2004-02-12,105-07,37.5533,130.0,10.86,10.83,10.79,10.75,10.73,10.72,10.73,10.65,10.15,9.09,6.36,3.76,1.03,0.68,0.7030000000000001
2004-04-29,105-07,37.5533,130.0,13.75,13.29,12.74,12.67,12.22,10.36,10.42,10.16,9.47,8.07,3.67,1.5,0.8,0.62,0.6014
2004-06-13,105-07,37.5533,130.0,19.61,19.31,16.84,14.91,12.34,10.67,10.23,9.9,9.39,6.88,3.21,1.66,1.0,0.71,0.676
2004-08-12,105-07,37.5533,130.0,25.17,21.58,16.23,15.11,12.44,10.03,8.98,7.79,5.93,2.19,1.37,1.14,1.02,0.77,0.6168
2004-10-17,105-07,37.5533,130.0,20.03,20.0,19.81,19.45,14.1,11.93,10.74,10.19,9.81,7.41,3.3,1.47,0.93,0.67,0.7072
2004-12-11,105-07,37.5533,130.0,14.77,14.79,14.79,14.68,14.57,11.36,6.66,4.17,2.33,1.47,1.1,0.87,0.64,0.53,0.6996
2005-03-15,105-07,37.5533,130.0,8.79,8.74,8.64,8.63,8.6,8.47,7.05,5.1,4.16,2.31,1.39,1.05,0.76,0.6,0.4566
2005-04-21,105-07,37.5533,130.0,12.91,12.8,12.63,12.38,11.43,10.32,9.05,6.78,5.01,1.97,1.33,1.01,0.78,0.63,0.5025000000000001
2005-08-27,105-07,37.5533,130.0,20.27,19.37,14.77,8.62,5.03,3.4,2.08,1.4,1.19,1.05,0.9,0.76,0.6,0.48,0.4308
2006-02-24,105-07,37.5533,130.0,11.55,11.58,11.57,11.57,11.49,10.4,9.58,8.91,6.84,2.92,1.56,1.22,0.84,0.67,0.5056
2006-04-25,105-07,37.5533,130.0,12.24,11.87,11.77,11.73,11.48,8.41,5.76,4.38,3.24,1.64,1.21,0.95,0.72,0.56,0.42550000000000004
2006-10-16,105-07,37.5533,130.0,22.04,22.19,22.23,22.24,20.76,10.87,5.32,3.38,2.26,1.55,1.18,0.98,0.78,0.62,0.7888000000000001
2006-12-13,105-07,37.5533,130.0,16.83,16.84,16.83,16.82,16.7,15.84,13.22,8.41,6.1,1.61,1.13,0.89,0.73,0.6,0.667
2007-02-06,105-07,37.5533,130.0,12.5692,12.6063,12.6042,12.575999999999999,12.5708,12.5706,12.572000000000001,12.5657,10.5941,5.0529,2.1344,1.1918,0.8042,0.6469,0.6165
2007-04-06,105-07,37.5533,130.0,13.6457,13.1745,12.8831,12.6915,12.5435,11.4738,10.2844,7.4299,4.9492,1.7118,1.0411,0.8741,0.7191,0.5873,0.5889
2007-06-13,105-07,37.5533,130.0,19.159000000000002,19.1599,17.5796,15.6533,13.9294,12.1029,10.901,9.418,7.2437,2.7721,1.595,1.1159,0.7951,0.6201,0.5846
2007-08-18,105-07,37.5533,130.0,25.8376,24.9542,24.1701,18.3509,16.0612,13.9046,9.5523,5.9425,3.8739999999999997,2.032,1.2526,0.9687,0.7733,0.6504,0.6851
2007-10-11,105-07,37.5533,130.0,21.4693,21.4736,18.0409,14.6441,9.486,5.8708,3.6304,2.9185,2.3537,1.3704,1.0755,0.9377,0.716,0.5964,0.5471
2007-12-10,105-07,37.5533,130.0,13.6583,13.6709,13.6738,13.6761,12.909,6.4691,3.8689999999999998,2.5345,1.9561,1.3439,1.0882,0.9281,0.7291,0.5897,0.5805
2008-02-19,105-07,37.5533,130.0,11.2539,11.2762,11.295,11.2971,11.2975,11.3017,11.3028,11.3051,11.3066,8.4211,3.043,1.6846,0.9416,0.7095,0.6535000000000001
2008-04-08,105-07,37.5533,130.0,11.2457,10.8941,10.6727,10.6595,10.636,10.6074,10.5791,10.401,10.1607,7.9985,3.1915,1.6859,0.9518,0.7395,0.6387
2008-06-13,105-07,37.5533,130.0,19.1011,19.1015,17.0402,15.717,14.7176,10.9291,7.6661,5.3954,3.4942,2.0545,1.2485,1.0126,0.7527,0.6167,0.546
2008-08-08,105-07,37.5533,130.0,24.9594,22.0841,14.0426,11.7427,7.0149,5.4697,3.7084,2.4598,1.8927,1.1416,0.9664,0.862,0.6919,0.5579999999999999,0.5564
2008-10-12,105-07,37.5533,130.0,21.3478,21.3608,21.3159,21.1657,17.4894,14.9311,13.3713,10.8992,8.1764,4.0615,2.3064,1.4912,0.9208,0.7152,0.7256
2008-12-10,105-07,37.5533,130.0,14.3622,14.3643,14.3691,14.369000000000002,14.3477,13.2154,7.7259,4.4527,3.1693,1.6154,1.1975,0.9891,0.7697,0.6379,0.5904
2009-02-26,105-07,37.5533,130.0,12.7212,12.7233,12.7267,12.7287,12.7081,12.5026,12.489,10.5386,7.3074,2.4208,1.3748,1.0356,0.7582,0.623,0.5346000000000001
2009-04-09,105-07,37.5533,130.0,12.8532,12.0949,11.7207,11.4295,10.8507,10.182,9.9361,9.8666,9.854,5.3532,2.5140000000000002,1.2485,0.8299,0.6741,0.5245000000000001
2009-06-07,105-07,37.5533,130.0,17.5771,17.4793,17.4406,15.8328,14.2137,12.9932,12.2019,11.8608,10.59,5.2431,1.7502,1.236,0.9568,0.7572,0.6628000000000001
2009-08-22,105-07,37.5533,130.0,25.2113,25.213,23.9032,19.6992,16.5931,14.8178,11.9353,10.2254,8.7542,2.9408,1.6780000000000002,1.3634,0.9553,0.7792,0.7598
2009-10-13,105-07,37.5533,130.0,20.761,20.7675,20.7447,20.7277,16.9607,15.7295,13.6828,10.5685,8.1324,2.6472,1.4804,1.0447,0.7726,0.6301,0.8165
2009-12-23,105-07,37.5533,130.0,13.2683,13.2784,13.2772,13.276,13.2357,13.1524,11.696,10.7396,10.1003,8.9215,3.0262,1.6593,0.9243,0.705,0.7364
2010-02-22,105-07,37.5533,130.0,9.2084,9.2122,9.1573,8.9607,8.7508,8.4474,8.2898,8.2273,7.4335,3.3616,1.6395,1.1740000000000002,0.8453,0.7172,0.6287
2010-04-05,105-07,37.5533,130.0,8.9653,8.9229,8.7759,8.7543,8.7121,8.5202,8.4852,8.155,7.6434,4.4663,2.5337,1.7671,1.0287,0.7725,0.5208
2010-06-20,105-07,37.5533,130.0,21.4946,16.5285,12.2002,8.4166,4.646,3.0114,2.2197,1.7018,1.4512,1.1783,0.9640000000000001,0.8324,0.6802,0.5661,0.5029
2010-10-16,105-07,37.5533,130.0,21.1564,21.1701,21.1707,20.1941,17.3262,15.1975,12.8609,9.9351,8.2446,2.7943,1.4864,1.2884,0.8946,0.7393,0.7696000000000001
2010-12-20,105-07,37.5533,130.0,15.8053,15.8076,15.8249,15.8282,15.8092,15.6402,14.1091,10.2374,3.8628,1.9013,1.3221,1.0291,0.8043,0.6489,0.5851000000000001
2011-02-18,105-07,37.5533,130.0,9.6928,10.2779,10.2811,8.7227,7.2195,4.9923,3.4765,2.8962,2.5653,2.5295,1.7303,1.2779,0.8966,0.722,0.44920000000000004
2011-04-11,105-07,37.5533,130.0,10.4386,10.1748,10.1193,9.9677,9.5453,9.3861,9.3126,9.1073,8.619,5.5153,3.1884,1.7725,1.1007,0.6978,0.555
2011-06-12,105-07,37.5533,130.0,,,,,,,,,,,,,,,0.5235000000000001
2011-08-27,105-07,37.5533,130.0,24.3963,20.9963,15.4094,13.6341,10.2534,9.1941,7.3974,4.7398,3.1615,1.9782,1.4172,1.1508,0.8641,0.6953,0.5791000000000001
2011-10-08,105-07,37.5533,130.0,22.4823,22.2509,22.1592,17.1314,15.4623,11.1944,9.4658,7.7296,4.6716,2.1876,1.3548,1.2071,0.9315,0.7061,0.6999000000000001
2011-12-14,105-07,37.5533,130.0,15.792,15.8027,15.7377,15.722999999999999,15.4377,12.2472,7.5746,4.9684,3.5797,2.0103,1.465,1.2318,0.9721,0.6989,0.7267
2012-02-12,105-07,37.5533,130.0,10.5308,10.4389,10.4213,10.4174,10.4143,10.4099,10.401,10.3907,10.3821,8.9061,3.6510000000000002,1.8758,1.0465,0.8249,0.6202000000000001
2012-04-09,105-07,37.5533,130.0,11.1239,9.8217,8.1978,7.4599,7.3352,7.1572,6.4812,4.7888,3.1149,1.7424,1.2888,1.0685,0.7796,0.6466,0.4761
2012-06-27,105-07,37.5533,130.0,20.6306,20.6818,16.0452,15.3274,15.2443,14.5984,9.8551,5.3281,3.8029,1.9162,1.3545,1.1203,0.8704,0.6909,0.6274000000000001
2012-08-23,105-07,37.5533,130.0,23.9314,23.9263,20.525,18.8152,16.5059,14.9919,14.4578,11.6212,9.4855,3.0944,1.7551,1.2496,0.8483,0.6788,0.7368
2012-10-08,105-07,37.5533,130.0,21.2934,21.2593,21.2534,21.2563,14.5465,9.1855,5.9404,3.9769,2.3479,1.4626,1.2292,1.0524,0.8233,0.6718,0.7448
2012-12-13,105-07,37.5533,130.0,14.5883,14.4132,14.0816,13.7445,13.1431,12.542,9.3353,6.2025,4.0557,1.4928,1.1171,0.9109999999999999,0.7512,0.6076,0.667
2013-02-25,105-07,37.5533,130.0,10.61,10.67,10.62,10.27,10.15,10.06,9.98,9.84,8.99,4.98,2.69,1.47,0.98,0.75,0.5681
2013-04-15,105-07,37.5533,130.0,14.03,14.02,14.01,14.0,13.9,12.9,10.44,9.13,6.78,2.79,1.51,1.17,0.85,0.66,0.6159
2013-06-09,105-07,37.5533,130.0,18.7,14.29,10.19,7.98,4.29,3.19,2.42,1.69,1.4,1.08,0.95,0.85,0.72,0.61,0.5188
2013-08-19,105-07,37.5533,130.0,28.01,23.34,11.68,8.69,4.35,2.77,1.93,1.61,1.33,1.03,0.91,0.82,0.66,0.54,0.544
2013-10-27,105-07,37.5533,130.0,20.37,20.01,19.95,19.93,18.67,16.5,14.89,11.23,8.59,3.86,2.12,1.48,0.97,0.72,0.864
2013-12-08,105-07,37.5533,130.0,15.59,15.59,15.6,15.59,15.52,15.49,15.52,10.88,7.17,2.94,1.7,1.21,0.9,0.7,0.7091000000000001
2014-02-27,105-07,37.5533,130.0,8.8045,8.6666,7.9926,7.231,6.4548,5.7862,3.947,2.9806,2.0099,1.3577,1.0983,0.981,0.7917,0.6447,0.5204
2014-04-17,105-07,37.5533,130.0,14.3149,14.2344,13.8138,13.6933,11.9617,9.362,6.6729,4.5554,2.7931,1.4305,1.0809,0.9077,0.7133,0.5731,0.5870000000000001
2014-06-10,105-07,37.5533,130.0,18.9393,18.9362,16.2325,15.3376,14.3897,11.684000000000001,10.0036,7.9967,5.556,2.3649,1.2981,1.0615,0.9015,0.7426,0.5942000000000001
2014-08-15,105-07,37.5533,130.0,24.2736,23.8483,23.2551,16.2161,16.0141,14.6555,10.0638,6.4523,3.5488,1.5531,1.1176,0.9511,0.7788,0.6326,0.6946
2014-10-19,105-07,37.5533,130.0,21.3138,21.3141,21.3145,21.316999999999997,20.0084,15.5802,14.325999999999999,8.0172,4.8613,2.1509,1.3401,1.0878,0.8078,0.6843,0.8315
2014-12-10,105-07,37.5533,130.0,16.2583,16.257,16.2623,16.259,16.2228,16.1524,15.9467,13.9507,9.9993,2.7289,1.4148,1.1449,0.8772,0.7304,0.774
2015-02-11,105-07,37.5533,130.0,11.3174,11.2798,11.2788,11.2879,11.292,11.2931,11.297,11.2924,11.2454,7.9562,3.6643,1.7987,1.0486,0.8546,0.6960000000000001
2015-04-15,105-07,37.5533,130.0,10.6782,10.6787,10.6698,10.6651,10.6654,10.6306,10.4821,10.3876,10.3519,9.8832,7.1647,3.2902,1.2086,0.8627,0.6285000000000001
2015-06-14,105-07,37.5533,130.0,17.8072,16.2519,15.0265,14.9012,14.375,8.7538,2.7309,1.9372,1.7965,1.4846,0.9966,1.2885,0.9046,0.7729,0.5745
2015-08-08,105-07,37.5533,130.0,22.8057,20.9549,16.2947,16.3839,14.9515,12.195,8.4894,4.377,2.4161,1.5223,1.2348,1.0545,0.8542,0.701,0.6789000000000001
2015-10-23,105-07,37.5533,130.0,21.1312,21.0431,21.3171,21.1885,18.285,16.9241,13.1079,9.2461,6.4663,2.2691,1.5512,1.2435,0.8802,0.7507,0.8290000000000001
2015-12-09,105-07,37.5533,130.0,15.5927,15.5981,15.4261,14.8647,14.5506,14.552999999999999,12.0139,10.6462,9.7431,4.3938,1.9719,1.4535,0.9065,0.7553,0.7618
2016-02-22,105-07,37.5533,130.0,10.9066,10.9039,10.905999999999999,10.7655,10.1786,10.1295,9.0528,6.037000000000001,3.5111,1.7235,1.3175,1.0608,0.8517,0.7213,0.5318
2016-04-11,105-07,37.5533,130.0,14.812000000000001,14.5112,14.4119,13.9414,12.4908,8.7973,4.9719,3.5203,2.8767,1.6441,1.2253,0.9940000000000001,0.7945,0.6791,0.5827
2016-06-20,105-07,37.5533,130.0,19.6667,18.4856,15.7323,15.7665,15.2076,11.5231,4.1092,2.8098,2.0707,1.5030000000000001,1.2888,1.0655,0.8462,0.7124,0.6445000000000001
2016-08-08,105-07,37.5533,130.0,28.5453,22.0675,17.5252,16.2797,16.2314,15.2061,10.9,5.6496,3.5788,1.8326,1.2452,1.062,0.8347,0.7044,0.6677000000000001
2016-10-13,105-07,37.5533,130.0,21.7476,21.7261,21.691,22.4484,18.2812,15.3573,14.6206,8.792,4.1634,1.8886,1.4162,1.2121,0.8784,0.7345,0.8737
2016-12-12,105-07,37.5533,130.0,16.9517,16.9794,17.012,17.0133,16.9774,16.7216,15.9504,13.523,7.8941,2.9582,1.6696,1.3559999999999999,0.9184,0.7608,0.8556
2017-02-12,105-07,37.5533,130.0,12.0217,12.0326,12.0245,11.9304,11.8255,11.7307,11.6704,10.1683,6.9031,2.0685,1.321,1.0859,0.8306,0.7128,0.6544
2017-04-09,105-07,37.5533,130.0,14.6785,14.675,14.6527,14.1342,13.8787,12.3302,11.2479,9.1868,5.5615,1.7116,1.2415,1.0665,0.8031,0.6703,0.6101
2017-06-19,105-07,37.5533,130.0,19.2912,17.6302,14.6308,14.6671,14.5975,10.4022,4.2915,2.0062,1.5122,1.2014,1.0323,0.93,0.7712,0.6455,0.5779000000000001
2017-08-16,105-07,37.5533,130.0,26.1576,26.1441,26.146,18.233,15.3045,13.9867,11.0993,8.1287,3.9729,1.8971,1.3289,1.1214,0.8427,0.7035,0.6940000000000001
2017-10-19,105-07,37.5533,130.0,22.1991,22.2626,21.5124,21.5912,20.3106,16.1016,15.0472,11.3754,7.4348,1.993,1.337,1.0426,0.8206,0.6739,0.8596
2017-12-15,105-07,37.5533,130.0,13.8768,13.8836,13.892999999999999,13.8958,13.895999999999999,13.9057,13.9217,12.0225,10.7728,8.7419,4.7287,1.8276,1.0298,0.7959,0.6757000000000001
1993-02-12,105-08,37.5533,130.3117,10.42,10.51,10.51,10.5,10.5,10.5,10.5,10.51,10.51,10.3,8.27,4.0,2.62,1.02,0.42700000000000005
1993-04-16,105-08,37.5533,130.3117,13.61,11.92,11.88,11.88,11.89,11.44,9.76,8.66,4.92,2.48,1.52,1.18,0.95,0.68,0.4877
1993-06-01,105-08,37.5533,130.3117,19.38,18.59,16.8,10.77,9.36,7.11,4.69,4.51,2.8,1.71,1.34,1.11,0.9,0.74,0.48960000000000004
1993-08-18,105-08,37.5533,130.3117,18.9,18.04,16.38,12.55,6.61,3.97,3.89,2.04,1.66,1.32,1.05,0.82,0.53,0.43,0.4037
1993-10-28,105-08,37.5533,130.3117,18.5,17.7,17.2,16.83,16.2,13.96,10.11,6.01,4.5,2.32,1.62,1.25,0.85,0.67,0.5843
1993-12-18,105-08,37.5533,130.3117,9.85,9.72,9.61,9.61,9.2,6.55,3.52,3.32,3.33,3.1,3.08,1.79,1.0,0.71,0.4787
1994-02-19,105-08,37.5533,130.3117,8.87,8.59,8.5,8.51,8.5,8.32,8.21,7.4,6.12,3.33,3.33,2.68,1.45,1.09,0.46
1994-04-19,105-08,37.5533,130.3117,13.3,12.31,11.72,10.7,8.36,6.55,5.18,4.26,3.02,1.91,1.4,1.08,0.82,0.73,0.46900000000000003
1994-06-24,105-08,37.5533,130.3117,18.69,17.77,17.52,16.07,14.14,12.92,8.35,5.28,3.79,2.07,1.52,1.19,0.78,0.55,0.5253
1994-08-18,105-08,37.5533,130.3117,24.9,24.58,16.85,16.63,16.4,13.7,9.63,4.3,3.2,2.3,2.08,1.5,1.1,0.68,0.5911000000000001
1994-10-18,105-08,37.5533,130.3117,17.79,17.57,17.55,17.48,12.11,4.87,2.99,2.14,0.83,0.34,1.0,0.77,0.52,0.37,0.4863
